District,School,School Name,prop,funds
06,3481,TRADEWINDS ELEMENTARY SCHOOL,0.16253002401921537,9119
06,3491,SILVER PALMS ELEMENTARY SCHOOL,0.17398119122257052,8745
06,3531,FOX TRAIL ELEMENTARY SCHOOL,0.20860927152317882,8196
06,3541,MONARCH HIGH SCHOOL,0.13098649201801063,7101
06,3571,PANTHER RUN ELEMENTARY SCHOOL,0.21920289855072464,10408
06,3581,SILVER SHORES ELEMENTARY SCHOOL,0.2840909090909091,10342
06,3591,LAKESIDE ELEMENTARY SCHOOL,0.16334661354581673,7717
06,3622,FALCON COVE MIDDLE SCHOOL,0.07742496737712048,6915
06,3623,CYPRESS BAY HIGH SCHOOL,0.06712528663748175,7610
06,3631,PARKSIDE ELEMENTARY SCHOOL,0.2154377880184332,9257
06,3642,GATOR RUN ELEMENTARY SCHOOL,0.13560606060606062,7339
06,3651,DAVE THOMAS EDUCATION CENTER WEST,0.12855007473841554
06,3661,SUNSET LAKES ELEMENTARY SCHOOL,0.20666666666666667,8090
06,3701,ROCK ISLAND ELEMENTARY SCHOOL,0.13846153846153847,11549
06,3731,EVERGLADES HIGH SCHOOL,0.1176218990590248,6712
06,3741,COCONUT PALM ELEMENTARY SCHOOL,0.1632928475033738,8784
06,3751,DOLPHIN BAY ELEMENTARY SCHOOL,0.18985507246376812,8834
06,3761,PARK LAKES ELEMENTARY SCHOOL,0.13366834170854272,8642
06,3771,CHALLENGER ELEMENTARY SCHOOL,0.1562198649951784,7529
06,3781,PARK TRAILS ELEMENTARY SCHOOL,0.1500815660685155,8522
06,3821,LIBERTY ELEMENTARY SCHOOL,0.17795753286147623,8932
06,3841,MANATEE BAY ELEMENTARY SCHOOL,0.10844370860927152,8000
06,3851,COLLEGE ACADEMY AT BROWARD COLLEGE,0.022675736961451247,6605
06,3861,CORAL GLADES HIGH SCHOOL,0.13039934800325997,6891
06,3871,WESTGLADES MIDDLE SCHOOL,0.09977703455964325,7228
06,3911,NEW RENAISSANCE MIDDLE SCHOOL,0.1567476948868399,7830
06,3961,HERON HEIGHTS ELEMENTARY SCHOOL,0.06766256590509666,7042
06,3962,DISCOVERY ELEMENTARY SCHOOL,0.12551440329218108,7315
06,3971,WEST BROWARD HIGH SCHOOL,0.11372110365398956,6991
06,4772,MILLENNIUM 6-12 COLLEGIATE ACADEMY,0.12202562538133008,7296
06,6091,"PACE CENTER FOR GIRLS, INC.",0.0,6092
06,6501,HENRY D PERRY EDUCATION CENTER,0.16795366795366795,5920
06,7004,BROWARD VIRTUAL FRANCHISE,0.05263157894736842,44550
07,0021,BLOUNTSTOWN HIGH SCHOOL,0.16953316953316952,8527
07,0051,BLOUNTSTOWN MIDDLE SCHOOL,0.21337579617834396,9619
07,0091,CARR ELEMENTARY & MIDDLE SCHOOL,0.22608695652173913,9096
07,0101,ALTHA PUBLIC SCHOOL,0.18110236220472442,8127
07,0131,BLOUNTSTOWN ELEMENTARY SCHOOL,0.24784853700516352,7592
08,0021,SALLIE JONES ELEMENTARY SCHOOL,0.14029850746268657,8182
08,0031,CHARLOTTE HIGH SCHOOL,0.1534473820632452,7031
08,0041,PEACE RIVER ELEMENTARY SCHOOL,0.27154471544715447,9239
08,0051,LEMON BAY HIGH SCHOOL,0.14193548387096774,7561
08,0081,EAST ELEMENTARY SCHOOL,0.16216216216216217,7379
08,0111,NEIL ARMSTRONG ELEMENTARY SCHOOL,0.23247232472324722,8616
08,0121,PUNTA GORDA MIDDLE SCHOOL,0.19846022241231823,6797
08,0131,PORT CHARLOTTE MIDDLE SCHOOL,0.25181598062953997,7196
08,0141,MEADOW PARK ELEMENTARY SCHOOL,0.26474622770919065,9139
08,0151,PORT CHARLOTTE HIGH SCHOOL,0.18928571428571428,7248
08,0171,THE ACADEMY,0.22151898734177214,10724
08,0181,L. A. AINGER MIDDLE SCHOOL,0.1890547263681592,7866
08,0191,VINELAND ELEMENTARY SCHOOL,0.24705882352941178,9543
08,0201,LIBERTY ELEMENTARY SCHOOL,0.26287744227353466,8477
08,0211,MURDOCK MIDDLE SCHOOL,0.21376281112737922,7439
08,0231,MYAKKA RIVER ELEMENTARY SCHOOL,0.18435754189944134,8734
08,0251,DEEP CREEK ELEMENTARY SCHOOL,0.1476121562952243,7666
08,0301,KINGSWAY ELEMENTARY SCHOOL,0.2903225806451613,9908
08,7004,CHARLOTTE VIRTUAL FRANCHISE,0.0,5284
09,0021,PLEASANT GROVE ELEMENTARY SCHOOL,0.1099554234769688,8344
09,0025,FOREST RIDGE ELEMENTARY SCHOOL,0.14121037463976946,7974
09,0031,CITRUS HIGH SCHOOL,0.12178148921363953,7512
09,0032,INVERNESS PRIMARY SCHOOL,0.1411042944785276,7516
09,0035,CENTRAL RIDGE ELEMENTARY SCHOOL,0.12484076433121019,6543
09,0042,INVERNESS MIDDLE SCHOOL,0.13157894736842105,7176
09,0061,FLORAL CITY ELEMENTARY SCHOOL,0.13110539845758354,8740
09,0071,HOMOSASSA ELEMENTARY SCHOOL,0.18362282878411912,9181
09,0083,CRYSTAL RIVER MIDDLE SCHOOL,0.14035087719298245,7081
09,0102,CRYSTAL RIVER PRIMARY SCHOOL,0.15384615384615385,8224
09,0121,CRYSTAL RIVER HIGH SCHOOL,0.1092436974789916,7728
09,0161,LECANTO PRIMARY SCHOOL,0.10794044665012408,7185
09,0162,LECANTO MIDDLE SCHOOL,0.11772315653298836,7679
09,0163,LECANTO HIGH SCHOOL,0.10838946723821188,7155
09,0171,HERNANDO ELEMENTARY SCHOOL,0.13624338624338625,7686
09,0181,CITRUS SPRINGS ELEMENTARY SCHOOL,0.1563380281690141,7634
09,0191,ROCK CRUSHER ELEMENTARY SCHOOL,0.1083969465648855,8414
09,0211,CITRUS SPRINGS MIDDLE SCHOOL,0.13308457711442787,7461
09,0321,CITRUS COUNTY RENAISSANCE CENTER,0.10909090909090909,8931
10,0021,GREEN COVE SPRINGS JUNIOR HIGH SCHOOL,0.185473411154345,6706
10,0071,CHARLES E. BENNETT ELEMENTARY SCHOOL,0.2492753623188406,8084
10,0111,R. C. BANNERMAN LEARNING CENTER,0.4153846153846154,21529
10,0112,PACE CENTER FOR GIRLS CLAY,0.0
10,0113,AMIKIDS CLAY COUNTY,0.2564102564102564,6796
10,0201,ORANGE PARK ELEMENTARY SCHOOL,0.1402061855670103,7153
10,0232,GROVE PARK ELEMENTARY SCHOOL,0.1963927855711423,7928
10,0241,W E CHERRY ELEMENTARY SCHOOL,0.32297297297297295,9564
10,0252,ORANGE PARK HIGH SCHOOL,0.15650030807147258,6953
10,0261,DOCTORS INLET ELEMENTARY SCHOOL,0.2340764331210191,7158
10,0271,MIDDLEBURG ELEMENTARY SCHOOL,0.22279792746113988,7812
10,0301,KEYSTONE HEIGHTS ELEMENTARY,0.288135593220339,8440
10,0311,KEYSTONE HEIGHTS JUNIOR/SENIOR HIGH,0.21862011637572734,7766
10,0331,S BRYAN JENNINGS ELEMENTARY SCHOOL,0.23062381852551986,7803
10,0341,CLAY HIGH SCHOOL,0.19714479945615226,7176
10,0351,LAKESIDE JUNIOR HIGH SCHOOL,0.20023980815347722,7625
10,0352,LAKESIDE ELEMENTARY SCHOOL,0.17517241379310344,6745
10,0361,ORANGE PARK JUNIOR HIGH SCHOOL,0.17254901960784313,6673
10,0371,WILKINSON JUNIOR HIGH SCHOOL,0.24076607387140903,7201
10,0381,MONTCLAIR ELEMENTARY SCHOOL,0.22700587084148727,8165
10,0391,MIDDLEBURG HIGH SCHOOL,0.20149253731343283,7161
10,0401,RIDGEVIEW ELEMENTARY SCHOOL,0.3327433628318584,9343
10,0411,CLAY HILL ELEMENTARY SCHOOL,0.2922705314009662,8985
10,0431,RIDGEVIEW HIGH SCHOOL,0.20369149637442321,8357
10,0451,LAKE ASBURY ELEMENTARY SCHOOL,0.24909310761789602,7444
10,0471,ROBERT M. PATERSON ELEMENTARY,0.20354808590102708,6700
10,0481,LAKE ASBURY JUNIOR HIGH SCHOOL,0.24165915238954014,7514
10,0491,J.L. WILKINSON ELEMENTARY SCHOOL,0.3266832917705736,8157
10,0501,TYNES ELEMENTARY SCHOOL,0.21784232365145229,6980
10,0511,MCRAE ELEMENTARY SCHOOL,0.3392539964476021,8852
10,0521,FLEMING ISLAND ELEMENTARY SCHOOL,0.28343023255813954,8344
10,0531,THUNDERBOLT ELEMENTARY SCHOOL,0.19850586979722518,7444
10,0541,RIDEOUT ELEMENTARY SCHOOL,0.2840909090909091,8496
10,0551,FLEMING ISLAND HIGH SCHOOL,0.0878003696857671,6234
10,0571,SWIMMING PEN CREEK ELEMENTARY SCHOOL,0.281947261663286,8946
10,0591,ARGYLE ELEMENTARY SCHOOL,0.24525547445255474,7155
10,0601,COPPERGATE ELEMENTARY SCHOOL,0.25321100917431194,7988
10,0611,OAKLEAF JUNIOR HIGH,0.12668463611859837,5688
10,0621,OAKLEAF VILLAGE ELEMENTARY SCHOOL,0.24259789875835722,6623
10,0631,SHADOWLAWN ELEMENTARY SCHOOL,0.2723463687150838,7429
10,0641,DISCOVERY OAKS ELEMENTARY,0.1435523114355231
10,0651,PLANTATION OAKS ELEMENTARY SCHOOL,0.22613065326633167,6022
10,0661,OAKLEAF HIGH SCHOOL,0.1042319749216301,5630
10,7004,CLAY VIRTUAL FRANCHISE,0.12025316455696203,6774
10,7023,CLAY VIRTUAL ACADEMY,0.0
11,0051,EVERGLADES CITY SCHOOL,0.14772727272727273,17473
11,0061,GULFVIEW MIDDLE SCHOOL,0.14573643410852713,10484
11,0121,LAKE PARK ELEMENTARY SCHOOL,0.15045871559633028,12427
11,0131,TOMMIE BARFIELD ELEMENTARY SCHOOL,0.13394495412844037,9891
11,0141,SHADOWLAWN ELEMENTARY SCHOOL,0.13953488372093023,11570
11,0151,NAPLES HIGH SCHOOL,0.14913745130773512,8362
11,0161,PINECREST ELEMENTARY SCHOOL,0.10109289617486339,12548
11,0171,SEA GATE ELEMENTARY SCHOOL,0.15625,10410
11,0181,HIGHLANDS ELEMENTARY SCHOOL,0.16666666666666666,12174
11,0191,LAKE TRAFFORD ELEMENTARY SCHOOL,0.17904509283819628,12969
11,0201,AVALON ELEMENTARY SCHOOL,0.11482254697286012,11507
11,0211,EAST NAPLES MIDDLE SCHOOL,0.14257228315054835,8443
11,0221,POINCIANA ELEMENTARY SCHOOL,0.20865533230293662,12474
11,0231,GOLDEN GATE ELEMENTARY SCHOOL,0.09652076318742986,10117
11,0241,NAPLES PARK ELEMENTARY SCHOOL,0.25598086124401914,13689
11,0251,PINE RIDGE MIDDLE SCHOOL,0.10576923076923077,8839
11,0261,LELY HIGH SCHOOL,0.12385844748858447,8312
11,0271,IMMOKALEE HIGH SCHOOL,0.1252847380410023,8436
11,0282,LORENZO WALKER TECHNICAL HIGH SCHOOL,0.08040201005025126,8183
11,0311,BARRON COLLIER HIGH SCHOOL,0.10480602200347423,8574
11,0321,GOLDEN GATE MIDDLE SCHOOL,0.14142335766423358,9009
11,0331,BIG CYPRESS ELEMENTARY SCHOOL,0.13636363636363635,10063
11,0341,VILLAGE OAKS ELEMENTARY SCHOOL,0.18325434439178515,14429
11,0351,GOLDEN TERRACE ELEMENTARY SCHOOL,0.1273532668881506,10331
11,0361,IMMOKALEE MIDDLE SCHOOL,0.17501546072974644,8701
11,0371,VINEYARDS ELEMENTARY SCHOOL,0.14772727272727273,10476
11,0381,LELY ELEMENTARY SCHOOL,0.220949263502455,12481
11,0391,LAUREL OAK ELEMENTARY SCHOOL,0.09533678756476684,8596
11,0392,GULF COAST HIGH SCHOOL,0.0863674851820491,7431
11,0401,OAKRIDGE MIDDLE SCHOOL,0.10824313072439634,7905
11,0421,MANATEE ELEMENTARY SCHOOL,0.17834394904458598,11210
11,0422,MANATEE MIDDLE SCHOOL,0.16319824753559695,9315
11,0431,PELICAN MARSH ELEMENTARY SCHOOL,0.13746630727762804,10429
11,0441,CORKSCREW ELEMENTARY SCHOOL,0.17928902627511592,10710
11,0442,CORKSCREW MIDDLE SCHOOL,0.17639902676399027,8894
11,0451,OSCEOLA ELEMENTARY SCHOOL,0.106353591160221,9423
11,0452,NORTH NAPLES MIDDLE SCHOOL,0.14855875831485588,9562
11,0461,CALUSA PARK ELEMENTARY SCHOOL,0.11694152923538231,10173
11,0471,SABAL PALM ELEMENTARY SCHOOL,0.1644295302013423,12181
11,0472,CYPRESS PALM MIDDLE SCHOOL,0.17062937062937064,10587
11,0493,PALMETTO RIDGE HIGH SCHOOL,0.13597158802638254,7857
11,0501,GOLDEN GATE HIGH SCHOOL,0.10273224043715846,8359
11,0511,ESTATES ELEMENTARY SCHOOL,0.13651877133105803,11097
11,0521,VETERANS MEMORIAL ELEMENTARY SCHOOL,0.14004914004914004,9337
11,0531,MIKE DAVIS ELEMENTARY SCHOOL,0.14086687306501547,11011
11,0541,PALMETTO ELEMENTARY SCHOOL,0.24222222222222223,12676
11,0551,PARKSIDE ELEMENTARY SCHOOL,0.10121457489878542,11277
11,0631,EDEN PARK ELEMENTARY SCHOOL,0.16865671641791044,11680
11,9004,IMMOKALEE TEEN PARENTING PROG,0.0
11,9007,NEW BEGINNINGS IMMOKALEE,0.0,15000
11,9008,NAPLES AREA TEENAGE PARENTING,0.0,22284
11,9010,NEW BEGINNINGS - NAPLES,0.2682926829268293,19023
11,9015,THE PHOENIX PROGRAM NAPLES,0.24107142857142858,14637
11,9017,THE PACE PROGRAM,0.1694915254237288,7311
11,9026,THE PHOENIX PROGRAM-IMMOKALEE,0.14864864864864866
11,9027,BEACON HIGH SCHOOL,0.24858757062146894,9492
12,0011,COLUMBIA HIGH SCHOOL,0.14256515074092999,6170
12,0031,RICHARDSON SIXTH GRADE ACADEMY,0.15180265654648956,9809
12,0071,MELROSE PARK ELEMENTARY SCHOOL,0.19631901840490798,9001
12,0081,EASTSIDE ELEMENTARY SCHOOL,0.16134185303514376,7122
12,0091,FIVE POINTS ELEMENTARY SCHOOL,0.17849462365591398,8675
12,0121,FORT WHITE ELEMENTARY SCHOOL,0.19692307692307692,8140
12,0123,FORT WHITE HIGH SCHOOL,0.14776632302405499,8021
12,0141,SUMMERS ELEMENTARY SCHOOL,0.12316176470588236,7782
12,0161,NIBLACK ELEMENTARY SCHOOL,0.2550335570469799,11580
12,0241,LAKE CITY MIDDLE SCHOOL,0.15539858728557013,6438
12,0261,COLUMBIA CITY ELEMENTARY SCHOOL,0.1986863711001642,7884
12,0271,WESTSIDE ELEMENTARY SCHOOL,0.1408083441981747,7359
12,0291,PINEMOUNT ELEMENTARY SCHOOL,0.16842105263157894,7917
13,0041,AIR BASE K-8 CENTER FOR INTERNATIONAL EDUCATION,0.08863025962399283,8561
13,0071,EUGENIA B. THOMAS K-8 CENTER,0.06291997556505803,7004
13,0073,MANDARIN LAKES K-8 ACADEMY,0.11978021978021978,8955
13,0081,LENORA BRAYNON SMITH ELEMENTARY,0.11258278145695365,9777
13,0091,BOB GRAHAM EDUCATION CENTER,0.10659272951324707,8246
13,0092,NORMAN S. EDELCUP/SUNNY ISLES BEACH K-8,0.053886504530281355,6759
13,0101,ARCOLA LAKE ELEMENTARY SCHOOL,0.2518518518518518,13046
13,0111,MAYA ANGELOU ELEMENTARY SCHOOL,0.13202247191011235,8646
13,0121,AUBURNDALE ELEMENTARY SCHOOL,0.2487864077669903,10480
13,0122,DR. ROLANDO ESPINOSA K-8 CENTER,0.087248322147651,6457
13,0125,NORMA BUTLER BOSSARD ELEMENTARY SCHOOL,0.10842293906810035,7833
13,0161,AVOCADO ELEMENTARY SCHOOL,0.3805147058823529,13116
13,0201,BANYAN ELEMENTARY SCHOOL,0.1144578313253012,11715
13,0211,DR. MANUEL C. BARREIRO ELEMENTARY SCHOOL,0.11,8719
13,0231,AVENTURA WATERWAYS K-8 CENTER,0.07497656982193064,7073
13,0241,RUTH K. BROAD BAY HARBOR K-8 CENTER,0.06944444444444445,8114
13,0251,ETHEL KOGER BECKHAM K-8 CENTER,0.10318471337579618,9019
13,0261,BEL-AIRE ELEMENTARY SCHOOL,0.07194244604316546,11761
13,0271,BENT TREE ELEMENTARY SCHOOL,0.3341232227488152,12904
13,0311,GOULDS ELEMENTARY SCHOOL,0.19596541786743515,10241
13,0321,BISCAYNE BEACH ELEMENTARY SCHOOL,0.1251700680272109,8927
13,0341,ARCHCREEK ELEMENTARY SCHOOL,0.054249547920433995,8306
13,0361,BISCAYNE GARDENS ELEMENTARY,0.23827392120075047,11158
13,0401,VAN E. BLANTON ELEMENTARY SCHOOL,0.04182509505703422,9082
13,0451,BOWMAN ASHE/DOOLIN K-8 ACADEMY,0.1285563751317176,8968
13,0461,BRENTWOOD ELEMENTARY SCHOOL,0.059782608695652176,9748
13,0481,JAMES H. BRIGHT ELEMENTARY/J.W. JOHNSON ELEMENTARY,0.2747826086956522,11877
13,0521,BROADMOOR ELEMENTARY SCHOOL,0.10251046025104603,9144
13,0561,W. J. BRYAN ELEMENTARY,0.07262569832402235,8290
13,0641,BUNCHE PARK ELEMENTARY SCHOOL,0.3385416666666667,13394
13,0651,CAMPBELL DRIVE K-8 CENTER,0.1724137931034483,9085
13,0661,CARIBBEAN K-8 CENTER,0.09587217043941411,8954
13,0671,CALUSA ELEMENTARY SCHOOL,0.06971153846153846,8298
13,0681,CAROL CITY ELEMENTARY SCHOOL,0.05970149253731343,11036
13,0721,GEORGE W. CARVER ELEMENTARY SCHOOL,0.0593607305936073,9624
13,0761,MIAMI BEACH FEINBERG/FISHER K-8,0.15880322209436135,10398
13,0771,DR. WILLIAM A. CHAPMAN ELEMENTARY SCHOOL,0.17415730337078653,11926
13,0801,CITRUS GROVE ELEMENTARY SCHOOL,0.2718340611353712,11361
13,0831,CLAUDE PEPPER ELEMENTARY SCHOOL,0.16725978647686832,10318
13,0841,COCONUT GROVE ELEMENTARY SCHOOL,0.0935412026726058,10545
13,0861,COLONIAL DRIVE ELEMENTARY SCHOOL,0.16610169491525423,12649
13,0881,COMSTOCK ELEMENTARY SCHOOL,0.14365671641791045,10200
13,0961,CORAL GABLES PREPARATORY ACADEMY,0.056179775280898875,8297
13,1001,CORAL PARK ELEMENTARY SCHOOL,0.1581439393939394,9258
13,1041,CORAL REEF ELEMENTARY SCHOOL,0.10896708286038592,8926
13,1081,CORAL TERRACE ELEMENTARY SCHOOL,0.09750566893424037,9896
13,1121,CORAL WAY K-8 CENTER,0.0950479233226837,8522
13,1161,CRESTVIEW ELEMENTARY SCHOOL,0.17491749174917492,11960
13,1241,CUTLER RIDGE ELEMENTARY SCHOOL,0.12224448897795591,9954
13,1281,CYPRESS K-8 CENTER,0.1830238726790451,11056
13,1331,DEVON AIRE K-8 CENTER,0.11050477489768076,8030
13,1371,MARJORY STONEMAN DOUGLAS ELEM,0.08168028004667445,9764
13,1401,CHARLES R DREW K-8 CENTER,0.10581222056631892,8733
13,1441,PAUL LAURENCE DUNBAR K-8 CENTER,0.1327683615819209,11800
13,1481,JOHN G. DUPUIS ELEMENTARY SCHOOL,0.17137096774193547,10685
13,1521,AMELIA EARHART ELEMENTARY SCHOOL,0.2662192393736018,11952
13,1561,EARLINGTON HEIGHTS ELEMENTARY SCHOOL,0.14573991031390135,10805
13,1601,EDISON PARK K-8 CENTER,0.21138211382113822,10507
13,1641,EMERSON ELEMENTARY SCHOOL,0.09243697478991597,10011
13,1691,CHRISTINA M. EVE ELEMENTARY SCHOOL,0.11394101876675604,8477
13,1721,EVERGLADES K-8 CENTER,0.21681864235055726,10106
13,1761,DAVID FAIRCHILD ELEMENTARY SCHOOL,0.10810810810810811,9104
13,1801,FAIRLAWN ELEMENTARY SCHOOL,0.09983361064891846,8792
13,1811,DANTE B. FASCELL ELEMENTARY SCHOOL,0.16631578947368422,11094
13,1841,FLAGAMI ELEMENTARY SCHOOL,0.11671087533156499,10559
13,1881,HENRY M. FLAGLER ELEMENTARY SCHOOL,0.09626436781609195,8487
13,1921,FLAMINGO ELEMENTARY SCHOOL,0.0782312925170068,8202
13,2001,FLORIDA CITY ELEMENTARY SCHOOL,0.11734028683181226
13,2021,GLORIA FLOYD ELEMENTARY SCHOOL,0.25206611570247933,11187
13,2041,BENJAMIN FRANKLIN K-8 CENTER,0.07001795332136446,8987
13,2081,FULFORD ELEMENTARY SCHOOL,0.04238921001926782,7685
13,2111,HIALEAH GARDENS ELEMENTARY SCHOOL,0.2,11231
13,2151,JACK DAVID GORDON ELEMENTARY SCHOOL,0.11031664964249234,9584
13,2161,GOLDEN GLADES ELEMENTARY SCHOOL,0.11848341232227488,16359
13,2181,JOELLA GOOD ELEMENTARY SCHOOL,0.06748466257668712,8224
13,2191,SPANISH LAKE ELEMENTARY SCHOOL,0.07973856209150326,7975
13,2241,GRATIGNY ELEMENTARY SCHOOL,0.18687872763419483,11986
13,2261,GREENGLADE ELEMENTARY SCHOOL,0.12422360248447205,9356
13,2281,GREYNOLDS PARK ELEMENTARY SCHOOL,0.0993103448275862,9459
13,2321,GULFSTREAM ELEMENTARY SCHOOL,0.4721030042918455,14870
13,2331,CHARLES R HADLEY ELEMENTARY SCHOOL,0.09496567505720824,8926
13,2341,JOE HALL ELEMENTARY SCHOOL,0.22,12381
13,2351,ENEIDA M. HARTNER ELEMENTARY SCHOOL,0.1201923076923077,9807
13,2361,HIALEAH ELEMENTARY SCHOOL,0.10110584518167456,8815
13,2371,WEST HIALEAH GARDENS ELEMENTARY SCHOOL,0.1354420113544201,9422
13,2401,HIBISCUS ELEMENTARY SCHOOL,0.06679389312977099,9117
13,2441,VIRGINIA A BOONE-HIGHLAND OAKS SCHOOL,0.13504273504273503,9729
13,2501,HOLMES ELEMENTARY SCHOOL,0.08695652173913043,8743
13,2511,ZORA NEALE HURSTON ELEMENTARY SCHOOL,0.21785714285714286,10967
13,2521,OLIVER HOOVER ELEMENTARY SCHOOL,0.19148936170212766,9897
13,2541,HOWARD DRIVE ELEMENTARY SCHOOL,0.1575875486381323,9470
13,2581,MADIE IVES K-8 PREPARATORY ACADEMY,0.056768558951965066,8360
13,2641,KENDALE ELEMENTARY SCHOOL,0.16468253968253968,10160
13,2651,KENDALE LAKES ELEMENTARY SCHOOL,0.190224570673712,10012
13,2661,KENSINGTON PARK ELEMENTARY SCHOOL,0.25761772853185594,10950
13,2701,KENWOOD K-8 CENTER,0.13412408759124086,9064
13,2741,KEY BISCAYNE K-8 CENTER,0.04915390813859791,8004
13,2781,KINLOCH PARK ELEMENTARY SCHOOL,0.12006578947368421,9450
13,2801,LAKE STEVENS ELEMENTARY SCHOOL,0.14545454545454545,11730
13,2821,LAKEVIEW ELEMENTARY SCHOOL,0.1141439205955335,10882
13,2881,LEEWOOD K-8 CENTER,0.10103626943005181,8635
13,2891,WILLIAM H. LEHMAN ELEMENTARY SCHOOL,0.12087912087912088,9392
13,2901,LEISURE CITY K-8 CENTER,0.11152764761012184,9421
13,2911,LINDA LENTIN K-8 CENTER,0.08745684695051784,8507
13,2941,LAURA C. SAUNDERS ELEMENTARY SCHOOL,0.14715719063545152,11170
13,2981,LIBERTY CITY ELEMENTARY SCHOOL,0.12303664921465969,16675
13,3001,WEST LAKES PREPARATORY ACADEMY,0.10714285714285714,8310
13,3021,"JESSE J. MCCRARY, JR. ELEMENTARY SCHOOL",0.07952286282306163,8644
13,3031,KENDALL SQUARE K-8 CENTER,0.0
13,3041,LORAH PARK ELEMENTARY SCHOOL,0.11285266457680251,12377
13,3051,TOUSSAINT L'OUVERTURE ELEMENTARY,0.08923884514435695,10803
13,3061,LUDLAM ELEMENTARY SCHOOL,0.13580246913580246,10561
13,3101,FRANK CRAWFORD MARTIN K-8 CENTER,0.0299625468164794,7876
13,3111,WESLEY MATTHEWS ELEMENTARY SCHOOL,0.08836206896551724,10313
13,3141,MEADOWLANE ELEMENTARY SCHOOL,0.08265582655826559,8714
13,3181,MELROSE ELEMENTARY SCHOOL,0.100169779286927,11016
13,3191,ADA MERRITT K-8 CENTER,0.02621231979030144,8746
13,3241,MIAMI GARDENS ELEMENTARY SCHOOL,0.11320754716981132,11502
13,3261,MIAMI HEIGHTS ELEMENTARY SCHOOL,0.17417783191230207,9096
13,3281,MIAMI LAKES K-8 CENTER,0.08139534883720931,8153
13,3341,MIAMI SHORES ELEMENTARY SCHOOL,0.061313868613138686,8250
13,3381,MIAMI SPRINGS ELEMENTARY SCHOOL,0.22305764411027568,12300
13,3421,MARCUS A. MILAM K-8 CENTER,0.1553072625698324,9669
13,3431,PHYLLIS R. MILLER ELEMENTARY SCHOOL,0.06060606060606061,9227
13,3501,MORNINGSIDE K-8 ACADEMY,0.13539651837524178,9679
13,3541,ROBERT RUSSA MOTON ELEMENTARY SCHOOL,0.13564668769716087,13961
13,3581,MYRTLE GROVE K-8 CENTER,0.0958904109589041,9762
13,3621,COCONUT PALM K-8 ACADEMY,0.10283687943262411,7488
13,3661,NATURAL BRIDGE ELEMENTARY SCHOOL,0.20148148148148148,10805
13,3701,NORLAND ELEMENTARY SCHOOL,0.07817109144542773,8528
13,3741,NORTH BEACH ELEMENTARY SCHOOL,0.049440298507462684,8594
13,3781,BARBARA HAWKINS ELEMENTARY SCHOOL,0.08421052631578947,10371
13,3821,NORTH COUNTY K-8 CENTER,0.0775,9739
13,3861,NORTH GLADE ELEMENTARY SCHOOL,0.18340611353711792,13208
13,3901,NORTH HIALEAH ELEMENTARY SCHOOL,0.08123791102514506,9076
13,3941,NORTH MIAMI ELEMENTARY SCHOOL,0.053784860557768925,9360
13,3981,NORTH TWIN LAKES ELEMENTARY SCHOOL,0.1497005988023952,9837
13,4001,NORWOOD ELEMENTARY SCHOOL,0.28354978354978355,11969
13,4011,DR. TONI BILBAO PREPARATORY ACADEMY,0.10887772194304858
13,4021,OAK GROVE ELEMENTARY SCHOOL,0.08067226890756303,8787
13,4031,GATEWAY ENVIRONMENTAL K-8 LEARNING CENTER,0.11863391252246855,7452
13,4061,OJUS ELEMENTARY SCHOOL,0.057777777777777775,7958
13,4071,AGENORIA S PASCHAL/OLINDA ELEMENTARY SCHOOL,0.3036144578313253,13059
13,4091,OLYMPIA HEIGHTS ELEMENTARY SCHOOL,0.10687022900763359,11080
13,4121,DR. ROBERT B. INGRAM ELEMENTARY SCHOOL,0.07936507936507936,9767
13,4171,ORCHARD VILLA ELEMENTARY SCHOOL,0.13541666666666666,10431
13,4221,PALMETTO ELEMENTARY SCHOOL,0.10130718954248366,9249
13,4241,PALM LAKES ELEMENTARY SCHOOL,0.15594855305466238,9648
13,4261,PALM SPRINGS ELEMENTARY SCHOOL,0.11904761904761904,9318
13,4281,PALM SPRINGS NORTH ELEMENTARY SCHOOL,0.09230769230769231,7888
13,4301,PARKVIEW ELEMENTARY SCHOOL,0.05154639175257732,11506
13,4341,PARKWAY ELEMENTARY SCHOOL,0.13074204946996468,10237
13,4381,DR. HENRY E. PERRINE ACADEMY OF THE ARTS,0.08862629246676514,9003
13,4391,IRVING & BEATRICE PESKOE K-8 CENTER,0.15555555555555556,9366
13,4401,KELSEY L. PHARR ELEMENTARY SCHOOL,0.11016949152542373,9744
13,4421,PINECREST ELEMENTARY SCHOOL,0.045,8762
13,4441,PINE LAKE ELEMENTARY SCHOOL,0.1491442542787286,13152
13,4461,PINE VILLA ELEMENTARY SCHOOL,0.116751269035533,15003
13,4491,HENRY E.S. REEVES K-8 CENTER,0.09124767225325885,8958
13,4501,POINCIANA PARK ELEMENTARY SCHOOL,0.3137254901960784,15214
13,4511,DR. GILBERT L. PORTER ELEMENTARY SCHOOL,0.2222222222222222,10672
13,4541,RAINBOW PARK ELEMENTARY SCHOOL,0.08250825082508251,11182
13,4581,REDLAND ELEMENTARY SCHOOL,0.11512717536813923,8999
13,4611,REDONDO ELEMENTARY SCHOOL,0.10833333333333334,10010
13,4681,RIVERSIDE ELEMENTARY COMMUNITY SCHOOL,0.0735930735930736,8937
